ID_Cliente;Segmento;Regiao;Pais;ID_Produto;Categoria;Quantidade_Produtos;Valor_Venda
AS-90;Consumidor;Rabat-Salé-Zemmour-Zaer;Morocco;OFF-SME-10000335;Suprimentos;1;9,84
CD-2280;Consumidor;Adamawa;Nigeria;OFF-STA-10003956;Suprimentos;1;3,015
DG-3300;Corporativo;Lagos;Nigeria;OFF-WIL-10002787;Suprimentos;1;4,014
MG-7680;Home Office;Lagos;Nigeria;OFF-STA-10003756;Suprimentos;1;13,329
TD-20995;Consumidor;Chihuahua;Mexico;OFF-LA-10000413;Suprimentos;1;7,12
TZ-21445;Corporativo;Ouest;Haiti;OFF-BI-10004830;Suprimentos;5;16,74
KD-16495;Corporativo;Distrito Federal;Mexico;OFF-EN-10002778;Suprimentos;4;19,2
PK-18910;Home Office;Managua;Nicaragua;OFF-BI-10002075;Suprimentos;3;12,06
JL-15175;Home Office;Corrientes;Argentina;OFF-BI-10003870;Suprimentos;1;2,238
HL-15040;Consumidor;Guatemala;Guatemala;FUR-FU-10004338;Moveis;1;12,62
TS-21160;Corporativo;Provence-Alpes-Côte d'Azur;France;OFF-AR-10003217;Suprimentos;2;34,02
JA-15970;Consumidor;England;United Kingdom;TEC-PH-10004992;Tecnologia;1;66,57
PS-19045;Home Office;Rhône-Alpes;France;TEC-CO-10003525;Tecnologia;1;106,9725
BP-11290;Consumidor;Singapore;Singapore;OFF-BI-10004868;Suprimentos;2;12,06
PF-19165;Consumidor;Ishikawa;Japan;OFF-LA-10004400;Suprimentos;2;21,72
RB-19465;Home Office;Illinois;United States;OFF-BI-10002609;Suprimentos;3;1,788
ZC-21910;Consumidor;California;United States;OFF-AR-10001022;Suprimentos;2;5,68
KB-16315;Consumidor;North Carolina;United States;OFF-BI-10001031;Suprimentos;2;3,204
NK-18490;Home Office;California;United States;TEC-AC-10003709;Tecnologia;1;0,99
SH-20395;Consumidor;Ohio;United States;OFF-BI-10003910;Suprimentos;1;2,313
FM-14290;Home Office;Kentucky;United States;OFF-BI-10000546;Suprimentos;1;2,88
BC-11125;Home Office;California;United States;OFF-AR-10001315;Suprimentos;2;3,52
DB-13210;Consumidor;Florida;United States;OFF-BI-10004140;Suprimentos;2;2,694
SG-20890;Corporativo;Texas;United States;OFF-BI-10002571;Suprimentos;1;1,996
CC-12430;Home Office;California;United States;OFF-SU-10001212;Suprimentos;3;6,24
BH-11710;Consumidor;Tennessee;United States;OFF-BI-10003727;Suprimentos;2;2,508
VG-21790;Consumidor;California;United States;OFF-SU-10001664;Suprimentos;1;8,57
BP-11155;Consumidor;New Jersey;United States;OFF-AP-10000595;Suprimentos;2;8,74
CD-12790;Home Office;California;United States;OFF-ST-10004507;Suprimentos;3;51,45
DK-12835;Corporativo;California;United States;OFF-AR-10004272;Suprimentos;2;3,36
EK-3795;Home Office;Rivers;Nigeria;OFF-SME-10000018;Suprimentos;1;2,07
TS-11430;Corporativo;Gauteng;South Africa;OFF-AVE-10004512;Suprimentos;1;4,41
AP-720;Home Office;Al Iskandariyah;Egypt;OFF-BIC-10002440;Suprimentos;2;97,32
EH-4125;Home Office;Harare;Zimbabwe;OFF-EAT-10004696;Suprimentos;2;15,894
LR-6915;Consumidor;Manisa;Turkey;OFF-IBI-10001772;Suprimentos;2;6,696
SV-10785;Consumidor;Dnipropetrovs'k;Ukraine;OFF-NOV-10004968;Suprimentos;1;7,77
AJ-780;Corporativo;Kinshasa;Democratic Republic of the Congo;OFF-SAN-10002015;Suprimentos;1;14,28
YS-11880;Corporativo;Erzurum;Turkey;OFF-ACC-10004538;Suprimentos;1;5,472
JG-5115;Consumidor;Ankara;Turkey;OFF-STO-10001173;Suprimentos;2;8,784
XP-11865;Consumidor;Kirovohrad;Ukraine;OFF-WIL-10001069;Suprimentos;1;3,99
RM-9750;Consumidor;Istanbul;Turkey;OFF-ACC-10004281;Suprimentos;1;2,808
TT-11220;Consumidor;Sliven;Bulgaria;OFF-ACC-10003788;Suprimentos;1;6,12
RS-19765;Corporativo;Chinandega;Nicaragua;OFF-LA-10000989;Suprimentos;2;6,4
NF-18475;Home Office;Francisco Morazán;Honduras;OFF-BI-10002126;Suprimentos;1;2,364
PO-19180;Home Office;Francisco Morazán;Honduras;OFF-EN-10000359;Suprimentos;5;12
VP-21760;Corporativo;Distrito Federal;Mexico;OFF-PA-10004385;Suprimentos;3;26,94
PO-18865;Consumidor;Ile-de-France;France;OFF-LA-10003290;Suprimentos;1;4,56
LM-17065;Consumidor;Bavaria;Germany;OFF-PA-10003956;Suprimentos;1;16,62
MV-18190;Consumidor;Stockholm;Sweden;OFF-LA-10000553;Suprimentos;1;3,33
TM-21490;Consumidor;England;United Kingdom;OFF-EN-10004074;Suprimentos;3;26,1
JK-15625;Consumidor;Jharkhand;India;OFF-FA-10004171;Suprimentos;1;11,49
GK-14620;Corporativo;Bangkok;Thailand;OFF-BI-10000698;Suprimentos;2;8,1174
BM-11575;Corporativo;Western Visayas;Philippines;OFF-LA-10000506;Suprimentos;2;12,045
TB-21595;Consumidor;Indiana;United States;FUR-FU-10000206;Moveis;1;2,91
CB-12025;Consumidor;Texas;United States;OFF-BI-10003981;Suprimentos;3;2,724
MT-17815;Consumidor;Arizona;United States;OFF-EN-10002600;Suprimentos;3;7,08
SP-20620;Corporativo;Pennsylvania;United States;OFF-BI-10002432;Suprimentos;2;3,036
DJ-13630;Consumidor;New York;United States;OFF-AR-10000462;Suprimentos;2;3,2
AS-10135;Home Office;Washington;United States;FUR-FU-10004270;Moveis;1;4,18
CS-12460;Consumidor;New York;United States;OFF-LA-10001317;Suprimentos;1;3,15
SB-20290;Corporativo;Ohio;United States;OFF-BI-10003196;Suprimentos;10;11,22
MT-18070;Home Office;Texas;United States;OFF-BI-10002982;Suprimentos;2;2,724
KB-16585;Corporativo;Florida;United States;OFF-FA-10000490;Suprimentos;2;1,984
MC-17575;Consumidor;Pennsylvania;United States;TEC-PH-10003072;Tecnologia;3;269,982
DW-13195;Corporativo;Tennessee;United States;OFF-AR-10002833;Suprimentos;3;4,368
CA-11965;Corporativo;Texas;United States;OFF-LA-10000240;Suprimentos;2;11,696
PS-19045;Home Office;Maine;United States;OFF-BI-10004970;Suprimentos;2;8,26
AW-10930;Home Office;Pennsylvania;United States;OFF-LA-10000134;Suprimentos;2;4,928
DP-13000;Consumidor;Ohio;United States;OFF-LA-10000973;Suprimentos;2;5,04
AR-10825;Corporativo;California;United States;OFF-AR-10003469;Suprimentos;2;3,52
KM-16720;Consumidor;New York;United States;OFF-AR-10004582;Suprimentos;2;3,28
AC-10615;Corporativo;Pennsylvania;United States;OFF-BI-10002609;Suprimentos;4;3,576
BG-11695;Corporativo;New York;United States;OFF-EN-10000461;Suprimentos;2;17,48
GA-14725;Consumidor;Texas;United States;OFF-BI-10001116;Suprimentos;3;3,168
BM-11575;Corporativo;Illinois;United States;FUR-FU-10001918;Moveis;1;1,892
PV-18985;Home Office;Texas;United States;OFF-FA-10001561;Suprimentos;2;3,488
MG-17695;Consumidor;Illinois;United States;TEC-AC-10003433;Tecnologia;3;2,376
SW-20275;Consumidor;New York;United States;OFF-BI-10002557;Suprimentos;1;3,64
HR-14770;Home Office;Indiana;United States;OFF-FA-10003472;Suprimentos;2;2,52
KH-16510;Consumidor;California;United States;OFF-BI-10001267;Suprimentos;2;9,872
BC-1125;Home Office;Istanbul;Turkey;OFF-AVE-10003279;Suprimentos;1;2,364
RD-9660;Home Office;Elazig;Turkey;OFF-IBI-10004855;Suprimentos;1;2,94
CM-2190;Consumidor;Oyo;Nigeria;OFF-ELI-10000044;Suprimentos;1;3,15
DJ-3630;Consumidor;Eskisehir;Turkey;OFF-AVE-10004556;Suprimentos;1;1,908
IG-5085;Consumidor;Cross River;Nigeria;OFF-BOS-10000557;Suprimentos;1;4,347
PB-9210;Corporativo;Enugu;Nigeria;OFF-WIL-10000604;Suprimentos;1;3,744
AH-120;Home Office;Pavlodar;Kazakhstan;OFF-CAR-10003373;Suprimentos;1;2,052
SC-20380;Consumidor;Distrito Capital;Venezuela;OFF-PA-10003296;Suprimentos;3;24,336
TT-21460;Home Office;Santo Domingo;Dominican Republic;OFF-BI-10002414;Suprimentos;1;5,552
LH-16900;Consumidor;Bahia;Brazil;OFF-LA-10003594;Suprimentos;2;4,352
JF-15490;Consumidor;Michoacán;Mexico;OFF-BI-10003585;Suprimentos;3;59,16
CP-12340;Corporativo;Rio de Janeiro;Brazil;OFF-AR-10003816;Suprimentos;3;33,72
MC-18130;Corporativo;Veracruz;Mexico;OFF-BI-10000719;Suprimentos;2;5,32
NF-18595;Home Office;Santo Domingo;Dominican Republic;OFF-FA-10001815;Suprimentos;2;15,392
DV-13045;Corporativo;Distrito Federal;Mexico;OFF-BI-10002483;Suprimentos;8;25,6
BD-11635;Consumidor;North Holland;Netherlands;OFF-EN-10000053;Suprimentos;3;20,16
MG-17680;Home Office;Khulna;Bangladesh;OFF-EN-10000315;Suprimentos;3;47,88
JO-15280;Consumidor;Gisborne;New Zealand;OFF-LA-10004749;Suprimentos;2;9,072
RB-19705;Home Office;Oregon;United States;OFF-BI-10004738;Suprimentos;1;5,682
FH-14365;Corporativo;Pennsylvania;United States;OFF-BI-10000343;Suprimentos;2;2,946
FA-14230;Corporativo;California;United States;OFF-FA-10000624;Suprimentos;2;7,16
SS-20875;Consumidor;Texas;United States;OFF-PA-10004971;Suprimentos;1;4,624
EH-13945;Consumidor;Texas;United States;FUR-FU-10000206;Moveis;2;2,328
LB-16735;Consumidor;Texas;United States;FUR-FU-10000010;Moveis;1;1,988
MM-18280;Corporativo;Georgia;United States;OFF-BI-10004187;Suprimentos;2;3,76
CK-12595;Consumidor;Pennsylvania;United States;OFF-BI-10004022;Suprimentos;3;2,502
HF-14995;Consumidor;Tennessee;United States;OFF-BI-10002954;Suprimentos;2;2,742
NW-18400;Consumidor;Pennsylvania;United States;FUR-FU-10000550;Moveis;1;3,984
JM-15580;Consumidor;Colorado;United States;OFF-FA-10003472;Suprimentos;3;3,024
KB-16240;Corporativo;Florida;United States;OFF-BI-10001097;Suprimentos;1;1,869
LE-16810;Consumidor;Illinois;United States;OFF-BI-10003274;Suprimentos;2;1,592
JE-15475;Consumidor;Texas;United States;OFF-LA-10000262;Suprimentos;1;2,088
LC-16930;Corporativo;Arizona;United States;OFF-AR-10003759;Suprimentos;2;2,912
JK-15730;Consumidor;Illinois;United States;FUR-FU-10001546;Moveis;2;8,544
SJ-20125;Home Office;Tennessee;United States;OFF-BI-10000042;Suprimentos;2;3,204
CJ-12010;Consumidor;Florida;United States;OFF-SU-10001212;Suprimentos;2;3,328
BS-11590;Corporativo;Ohio;United States;OFF-BI-10004141;Suprimentos;3;2,862
LC-16870;Consumidor;Illinois;United States;OFF-BI-10004656;Suprimentos;4;1,728
MP-17965;Corporativo;Texas;United States;OFF-BI-10000320;Suprimentos;1;1,476
DW-13540;Consumidor;Texas;United States;OFF-LA-10000134;Suprimentos;2;4,928
RE-19450;Consumidor;Illinois;United States;OFF-LA-10001771;Suprimentos;4;15,936
DW-3540;Consumidor;Oyo;Nigeria;OFF-AVE-10001750;Suprimentos;2;16,398
TS-11370;Corporativo;Ondo;Nigeria;OFF-CAR-10001428;Suprimentos;1;2,286
CM-2235;Consumidor;Lagos;Nigeria;OFF-ACC-10000497;Suprimentos;2;8,478
BD-1635;Consumidor;Ogun;Nigeria;OFF-ACC-10004278;Suprimentos;1;4,248
DL-2925;Consumidor;Kano;Nigeria;OFF-WIL-10002947;Suprimentos;1;1,773
HR-4830;Corporativo;Izmir;Turkey;OFF-SAN-10000335;Suprimentos;1;6,684
CM-2115;Consumidor;Dar Es Salaam;Tanzania;OFF-AVE-10000432;Suprimentos;1;5,79
EB-4110;Consumidor;Plateau;Nigeria;OFF-AVE-10000543;Suprimentos;1;1,161
KT-6480;Consumidor;Lagos;Nigeria;OFF-IBI-10001640;Suprimentos;2;4,194
SH-9975;Corporativo;Delta;Nigeria;OFF-CAR-10003373;Suprimentos;1;2,052
BS-1665;Consumidor;Yazd;Iran;OFF-CAR-10003030;Suprimentos;1;8,76
CL-2565;Consumidor;Istanbul;Turkey;OFF-ACC-10004364;Suprimentos;1;5,808
MM-8055;Consumidor;Plateau;Nigeria;OFF-NOV-10000986;Suprimentos;1;1,845
PF-9120;Consumidor;Bursa;Turkey;OFF-ACC-10004281;Suprimentos;1;2,808
MC-7575;Consumidor;Lagos;Nigeria;OFF-CAR-10003030;Suprimentos;1;2,628
EM-4140;Home Office;Ankara;Turkey;OFF-TEN-10001031;Suprimentos;2;43,752
NP-8670;Consumidor;Tbilisi;Georgia;OFF-CAR-10000319;Suprimentos;1;12,36
SN-10560;Home Office;Lagos;Nigeria;OFF-IBI-10001772;Suprimentos;2;5,022
AR-510;Consumidor;Denizli;Turkey;OFF-BIC-10002440;Suprimentos;1;19,464
SM-10005;Consumidor;Arkhangel'sk;Russia;OFF-SAN-10003644;Suprimentos;4;93
JD-16015;Consumidor;Guatemala;Guatemala;OFF-LA-10003437;Suprimentos;1;8,54
MH-18115;Home Office;Panama;Panama;OFF-BI-10000814;Suprimentos;1;5,352
CH-12070;Home Office;Ile-de-France;France;OFF-BI-10000289;Suprimentos;2;23,1
VD-21670;Consumidor;England;United Kingdom;OFF-AR-10000715;Suprimentos;1;26,37
KL-16555;Corporativo;Vienna;Austria;OFF-BI-10002990;Suprimentos;2;17,16
BD-11620;Consumidor;Vienna;Austria;OFF-LA-10003290;Suprimentos;2;9,12
RF-19735;Consumidor;England;United Kingdom;OFF-AR-10002939;Suprimentos;5;89,4
TP-21565;Corporativo;Victoria;Australia;OFF-LA-10001658;Suprimentos;1;6,777
SB-20290;Corporativo;Ho Chí Minh City;Vietnam;TEC-MA-10001991;Tecnologia;2;83,0664
RB-19645;Corporativo;Jakarta;Indonesia;OFF-BI-10004334;Suprimentos;1;4,9053
DB-13270;Home Office;Jawa Timur;Indonesia;OFF-LA-10002364;Suprimentos;2;12,1158
TS-21085;Consumidor;Florida;United States;OFF-BI-10000145;Suprimentos;3;2,808
RW-19630;Corporativo;Michigan;United States;OFF-FA-10003495;Suprimentos;1;6,08
MC-17275;Consumidor;Tennessee;United States;OFF-BI-10003712;Suprimentos;2;2,946
JM-15655;Corporativo;Arizona;United States;OFF-FA-10000611;Suprimentos;2;2,368
CL-12700;Home Office;Colorado;United States;OFF-BI-10004040;Suprimentos;2;3,108
JW-15220;Corporativo;Alabama;United States;FUR-FU-10002963;Moveis;2;10,16
AT-10735;Consumidor;Tennessee;United States;OFF-PA-10000141;Suprimentos;2;3,488
BS-11590;Corporativo;New York;United States;OFF-AP-10001962;Suprimentos;1;8,39
JW-15955;Consumidor;Kentucky;United States;OFF-LA-10002368;Suprimentos;1;2,61
CS-11860;Consumidor;Texas;United States;OFF-BI-10000404;Suprimentos;1;1,72
LC-16870;Consumidor;Illinois;United States;OFF-AP-10001626;Suprimentos;3;2,334
AJ-10945;Consumidor;California;United States;OFF-AP-10004655;Suprimentos;4;45,28
MA-17560;Home Office;Michigan;United States;OFF-AR-10000823;Suprimentos;2;3,64
KW-6570;Consumidor;Al Qahirah;Egypt;FUR-SAF-10002314;Moveis;2;331,02
KC-6255;Corporativo;Almaty;Kazakhstan;OFF-AVE-10002102;Suprimentos;1;8,361
DK-3150;Corporativo;Osmaniye;Turkey;OFF-ADV-10004875;Suprimentos;2;8,688
FM-4380;Consumidor;Aqmola;Kazakhstan;OFF-AVE-10004732;Suprimentos;2;4,518
BP-1050;Corporativo;Istanbul;Turkey;OFF-BOS-10000350;Suprimentos;1;5,688
DS-3030;Home Office;Istanbul;Turkey;OFF-SAN-10001128;Suprimentos;1;4,548
GZ-4470;Consumidor;Katanga;Democratic Republic of the Congo;OFF-HON-10001132;Suprimentos;1;4,56
SM-10320;Home Office;Cross River;Nigeria;OFF-GLO-10003639;Suprimentos;4;60,264
RD-9930;Consumidor;Razavi Khorasan;Iran;OFF-WIL-10001495;Suprimentos;1;6,81
LS-6945;Corporativo;Harare;Zimbabwe;OFF-BIN-10003089;Suprimentos;1;5,058
TS-21370;Corporativo;Francisco Morazán;Honduras;OFF-LA-10003285;Suprimentos;1;3,456
JM-15580;Consumidor;Santa Catarina;Brazil;FUR-FU-10002007;Moveis;1;16,8
TG-21640;Consumidor;Provincia de Buenos Aires;Argentina;OFF-LA-10000738;Suprimentos;1;2,808
DL-12925;Consumidor;Lima (city);Peru;OFF-PA-10001576;Suprimentos;2;12,12
JJ-15445;Consumidor;Baja California;Mexico;FUR-CH-10001795;Moveis;2;91,424
PO-19195;Home Office;Santa Catarina;Brazil;OFF-LA-10003503;Suprimentos;1;2,4
DP-13000;Consumidor;Santa Catarina;Brazil;OFF-EN-10002959;Suprimentos;2;22,448
AS-10225;Corporativo;Shaanxi;China;OFF-LA-10001548;Suprimentos;5;48,75
JM-15865;Consumidor;Arizona;United States;OFF-AR-10002255;Suprimentos;1;2,304
KM-16225;Corporativo;Pennsylvania;United States;OFF-AR-10004757;Suprimentos;1;2,624
KN-16390;Corporativo;Pennsylvania;United States;OFF-BI-10003529;Suprimentos;3;2,556
CS-11860;Consumidor;New York;United States;OFF-BI-10004528;Suprimentos;1;2,688
TZ-21580;Consumidor;California;United States;OFF-AR-10003723;Suprimentos;5;16,9
AH-10030;Corporativo;California;United States;OFF-PA-10003063;Suprimentos;2;8
SH-19975;Corporativo;Texas;United States;OFF-PA-10001204;Suprimentos;2;8,448
CS-12400;Home Office;North Dakota;United States;OFF-AR-10004707;Suprimentos;1;2,48
BP-11050;Corporativo;Illinois;United States;OFF-BI-10002012;Suprimentos;5;1,8
DW-13585;Corporativo;Ohio;United States;OFF-PA-10003177;Suprimentos;3;15,552
CS-12490;Corporativo;New York;United States;OFF-AR-10001573;Suprimentos;3;6,99
SP-20920;Consumidor;California;United States;OFF-FA-10003059;Suprimentos;2;3,62
PJ-19015;Consumidor;New York;United States;OFF-BI-10004182;Suprimentos;2;3,328
MG-8145;Consumidor;Bauchi;Nigeria;OFF-NOV-10004223;Suprimentos;1;2,664
DJ-3630;Consumidor;Eskisehir;Turkey;OFF-NOV-10001238;Suprimentos;1;4,32
CS-1860;Consumidor;Woqooyi Galbeed;Somalia;TEC-MEM-10001163;Tecnologia;1;25,98
AA-375;Consumidor;Bursa;Turkey;OFF-JIF-10004777;Suprimentos;1;2,928
JL-5235;Consumidor;Quebec;Canada;OFF-STO-10003605;Suprimentos;1;12,93
JM-6195;Consumidor;Istanbul;Turkey;OFF-IBI-10001772;Suprimentos;1;3,348
SC-10305;Consumidor;Kano;Nigeria;OFF-ENE-10004866;Suprimentos;1;5,859
DG-3300;Corporativo;Lagos;Nigeria;OFF-CAR-10002054;Suprimentos;1;1,602
BF-975;Corporativo;Kaduna;Nigeria;OFF-NOV-10003964;Suprimentos;1;2,592
KT-6465;Consumidor;Ontario;Canada;OFF-IBI-10001640;Suprimentos;1;6,99
FM-14215;Corporativo;Pernambuco;Brazil;OFF-BI-10000390;Suprimentos;2;3,584
EM-14065;Consumidor;Managua;Nicaragua;OFF-EN-10000031;Suprimentos;2;28,12
AR-10405;Corporativo;South Denmark;Denmark;OFF-EN-10003748;Suprimentos;3;59,085
MM-17920;Consumidor;Karnataka;India;OFF-BI-10002885;Suprimentos;2;9,54
DV-13045;Corporativo;Sulawesi Utara;Indonesia;OFF-FA-10001309;Suprimentos;3;19,9863
MY-17380;Corporativo;Colorado;United States;OFF-BI-10000831;Suprimentos;3;2,376
AB-10255;Home Office;Ohio;United States;TEC-PH-10000347;Tecnologia;1;2,97
TB-21280;Consumidor;District of Columbia;United States;OFF-BI-10004728;Suprimentos;2;9,64
LA-16780;Corporativo;Texas;United States;OFF-FA-10003059;Suprimentos;2;2,896
AF-10870;Consumidor;Illinois;United States;OFF-BI-10000773;Suprimentos;2;3,208
GB-14530;Corporativo;Ohio;United States;OFF-LA-10001613;Suprimentos;3;6,912
PO-18850;Consumidor;Florida;United States;FUR-FU-10001852;Moveis;2;2,784
CA-12055;Home Office;Texas;United States;OFF-BI-10003708;Suprimentos;3;4,47
GB-14530;Corporativo;Pennsylvania;United States;OFF-BI-10002071;Suprimentos;2;3,486
AA-10315;Consumidor;Texas;United States;OFF-FA-10001332;Suprimentos;1;2,304
TM-21010;Consumidor;New York;United States;OFF-AR-10004685;Suprimentos;2;9,26
SV-20785;Consumidor;Florida;United States;OFF-BI-10002557;Suprimentos;1;1,365
DK-13375;Consumidor;Texas;United States;OFF-AP-10001634;Suprimentos;2;1,392
MZ-17335;Home Office;Arizona;United States;OFF-AR-10001315;Suprimentos;1;1,408
EB-14170;Consumidor;North Carolina;United States;OFF-LA-10001641;Suprimentos;2;5,04
MV-17485;Consumidor;Texas;United States;OFF-BI-10000201;Suprimentos;2;0,984
AW-10930;Home Office;Texas;United States;OFF-BI-10001525;Suprimentos;2;1,524
CB-12025;Consumidor;New Jersey;United States;OFF-BI-10004233;Suprimentos;5;79,95
MS-7365;Consumidor;Banghazi;Libya;OFF-STA-10003908;Suprimentos;1;14,7
HM-4980;Consumidor;Izmir;Turkey;OFF-NOV-10000808;Suprimentos;1;1,668
BP-1230;Consumidor;Rivers;Nigeria;FUR-TEN-10004549;Moveis;1;4,788
CY-2745;Corporativo;Atlantique;Benin;OFF-HAR-10002083;Suprimentos;1;7,14
EM-4065;Consumidor;Istanbul;Turkey;OFF-AVE-10003279;Suprimentos;1;2,364
JE-5745;Consumidor;Kayseri;Turkey;OFF-ACC-10004281;Suprimentos;1;2,808
CR-2730;Consumidor;Van;Turkey;OFF-OIC-10003978;Suprimentos;1;3,516
BD-1320;Consumidor;Baghdad;Iraq;OFF-IBI-10002486;Suprimentos;1;8,91
AA-645;Consumidor;Lagos;Nigeria;OFF-STO-10001671;Suprimentos;1;2,358
DM-3015;Consumidor;Al Basrah;Iraq;OFF-WIL-10004697;Suprimentos;1;13,02
CM-2385;Consumidor;Ar Riyad;Saudi Arabia;OFF-ADV-10004274;Suprimentos;2;27,42
AJ-960;Consumidor;Denizli;Turkey;OFF-ACC-10004713;Suprimentos;1;3,36
CD-11980;Consumidor;Cortés;Honduras;OFF-LA-10000692;Suprimentos;1;3,696
RH-19495;Consumidor;Tamaulipas;Mexico;OFF-AR-10001609;Suprimentos;2;23,84
PM-18940;Consumidor;Las Tunas;Cuba;OFF-SU-10002032;Suprimentos;1;16,82
GK-14620;Corporativo;Lima (city);Peru;OFF-LA-10000990;Suprimentos;2;8,616
CC-12670;Consumidor;Illinois;United States;OFF-BI-10002194;Suprimentos;3;4,788
JO-15280;Consumidor;California;United States;OFF-BI-10000050;Suprimentos;1;5,84
MZ-17515;Corporativo;Texas;United States;OFF-BI-10003784;Suprimentos;4;1,344
TH-21235;Corporativo;Pennsylvania;United States;OFF-AR-10001919;Suprimentos;1;1,504
VW-21775;Corporativo;South Dakota;United States;TEC-AC-10003709;Tecnologia;3;2,97
KD-16495;Corporativo;Michigan;United States;OFF-LA-10001045;Suprimentos;1;2,61
HG-14845;Consumidor;New York;United States;OFF-BI-10003655;Suprimentos;6;18,24
KM-16660;Consumidor;Georgia;United States;OFF-AR-10003087;Suprimentos;1;1,78
SS-20410;Consumidor;Georgia;United States;OFF-BI-10004876;Suprimentos;1;2,78
BG-11740;Consumidor;Florida;United States;OFF-LA-10004484;Suprimentos;3;9,912
JS-15595;Corporativo;Illinois;United States;OFF-AP-10003278;Suprimentos;2;5,588
SP-20620;Corporativo;Colorado;United States;OFF-BI-10002764;Suprimentos;2;1,938
SA-20830;Consumidor;Florida;United States;OFF-AR-10004757;Suprimentos;1;2,624
HM-14980;Consumidor;North Carolina;United States;OFF-AR-10000422;Suprimentos;1;1,752
SF-20200;Consumidor;New York;United States;OFF-AR-10002833;Suprimentos;2;3,64
AD-180;Home Office;Elazig;Turkey;OFF-SAN-10003285;Suprimentos;1;4,944
SP-10650;Corporativo;Katsina;Nigeria;OFF-BIN-10004512;Suprimentos;4;14,652
TB-11355;Corporativo;Lagos;Nigeria;OFF-AVE-10004312;Suprimentos;1;1,899
RE-9450;Consumidor;Al Jawf;Saudi Arabia;OFF-AVE-10004512;Suprimentos;1;4,41
GM-4440;Consumidor;Ouest;Cameroon;OFF-WIL-10001889;Suprimentos;1;4,53
GK-14620;Corporativo;Francisco Morazán;Honduras;OFF-BI-10000930;Suprimentos;3;4,644
DD-13570;Consumidor;Yucatán;Mexico;OFF-LA-10000990;Suprimentos;1;7,18
RK-19300;Consumidor;Espírito Santo;Brazil;OFF-LA-10003487;Suprimentos;1;6,34
AW-10840;Consumidor;Zacatecas;Mexico;OFF-LA-10002015;Suprimentos;1;4,32
DS-13180;Corporativo;Michigan;United States;OFF-AR-10001026;Suprimentos;1;2,2
SS-20875;Consumidor;Texas;United States;OFF-PA-10002615;Suprimentos;1;3,528
TS-21160;Corporativo;Ohio;United States;OFF-FA-10003059;Suprimentos;1;1,448
MC-17590;Corporativo;Texas;United States;OFF-LA-10001317;Suprimentos;1;2,52
CA-11965;Corporativo;Alabama;United States;OFF-BI-10001890;Suprimentos;2;7,16
LB-16795;Home Office;Illinois;United States;OFF-BI-10000285;Suprimentos;2;3,136
SE-20110;Consumidor;Idaho;United States;OFF-BI-10004817;Suprimentos;1;9,584
KL-16645;Consumidor;Texas;United States;OFF-FA-10000840;Suprimentos;2;1,824
AS-10285;Corporativo;Texas;United States;OFF-BI-10000343;Suprimentos;2;1,964
MA-17560;Home Office;Wisconsin;United States;TEC-AC-10003433;Tecnologia;2;1,98
FG-4260;Home Office;Qaraghandy;Kazakhstan;OFF-CAR-10001358;Suprimentos;1;1,44
JH-5430;Consumidor;Gauteng;South Africa;OFF-WIL-10001069;Suprimentos;1;3,99
AP-720;Home Office;Bulawayo;Zimbabwe;OFF-WIL-10001889;Suprimentos;1;1,359
